artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Tame Impala,’Cause I’m a Man,[Chorus],"‘Cause I'm a man, woman
Don't always think before I do
‘Cause I'm a man, woman
It's the only answer I got for you (Uh)
‘Cause I'm a man, woman
Not often proud of what I choose
I'm a human, woman
A greater force I answer to
I'll never be as strong as you
I'm a human, human
A greater force I answer to (Uh)",[Chorus],"Write the [Chorus] of a song titled ""’Cause I’m a Man"" in the style of ""Tame Impala"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""’Cause I’m a Man"" in the style of ""Tame Impala"". Generate only 4 sentences.","(Chorus)
Sun bleeds gold through dusty pane
Echoes whisper in this dusty lane
But I don't mind the whispers, don't mind the rain
'Cause I'm a man, gotta chase that fading flame",853
Tate McRae,​that way,[Verse 1],"Run me in circles like you always do
Mess with me on purpose, so I'll hang on to you",[Verse],"Write the [Verse] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Verse] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Verse)
Sun bleeds gold across the highway line
Late night drive, headlights cutting fine
Radio whispers, but your voice is on my mind
Maybe that's the way love's supposed to unwind",854
Tate McRae,​that way,[Pre-Chorus],"I know what you mean when you act like that
But you don't know it's breaking my heart
Said that it was just never gonna happen
Then almost kissed me in the dark
Every time we talk, it just hurts so bad
'Cause I don't even know what we are
I don't even know where to start
But I can play the part",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Shadows stretch, long and low,
Sun bleeds out, a gentle glow.
Streetlights flicker, secrets show,
Tonight, we'll dance that way, you and me.",855
Tate McRae,​that way,[Chorus],"We say we're friends, but I'm catching you across the room
It makes no sense 'cause were fighting over what we do
And there's no way that I'll end up being with you
But friends don't look at friends that way
Friends don't look at friends that way",[Chorus],"Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Chorus)
Sun bleeds gold across the sky,
Got your whispers in my eye,
Shadows stretching, holding tight,
That way, that way, you're drawing near tonight.",856
Tate McRae,​that way,[Verse 2],"Can't even tell if I love or hate you more
You've got me addicted and I can't tell who's keeping score",[Verse],"Write the [Verse] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Verse] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Verse)
Sun bleeds gold through dusty glass,
Shadows stretching, shadows cast.
Empty coffee cups, a silent laugh,
Holding secrets that the night won't grasp.",857
Tate McRae,​that way,[Pre-Chorus],"I know what you mean when you act like that
But you don't know it's breaking my heart
Said that it was just never gonna happen
Then almost kissed me in the dark
Every time we talk, it just hurts so bad
'Cause I don't even know what we are
I don't even know where to start
But I can play the part
See Tate McRae LiveGet tickets as low as $26You might also like",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Piano melody fades in, gentle and melancholic)
Shadows linger in the corner of your gaze
Your voice whispers secrets in a whispered haze
I trace your name in the dust that settles slow
This restless heart won't let the silence flow.",858
Tate McRae,​that way,[Chorus],"We say we're friends, but I'm catching you across the room
It makes no sense 'cause were fighting over what we do
And there's no way that I'll end up being with you
But friends don't look at friends that way",[Chorus],"Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Chorus)
Sun sets low, paints the sky in gold
Heartbeat like a drum, a steady hold
Shadows stretch, whispers start to unfold
That way, that way, love's taking hold.",859
Tate McRae,​that way,[Refrain],"Friends don't look at friends that way
Friends don't look at friends that way
Friends don't look at friends that way
Mm, hey",[Refrain],"Write the [Refrain] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","(Refrain)
Sun sets low, paints the sky in gold
Never thought I'd find someone to hold
My hand like a lifeline, a story untold
But you look at me that way, and suddenly I'm bold.",860
Tate McRae,​that way,[Chorus],"We say we're friends, but I'm catching you across the room
It makes no sense 'cause were fighting over what we do
And there's no way that I'll end up being with you
But friends don't look at friends that way
Friends don't look at friends that way",[Chorus],"Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""​that way"" in the style of ""Tate McRae"". Generate only 4 sentences.","That way, eyes meet across the room,
Heartbeat stumbles, senses boom,
Sparks ignite in whispered dreams,
That way, love starts, it seems.",861
Taylor Swift,Cruel Summer,[Intro],"(Yeah, yeah, yeah, yeah)",[Intro],"Write the [Intro] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","(Verse 1)
Sun bleeding gold into the sky,
Beach chairs whisper secrets, memories fly.
But the ocean whispers something dark and deep,
This cruel summer's secrets, secrets it will keep.",862
Taylor Swift,Cruel Summer,[Verse 1],"Fever dream high in the quiet of the night
You know that I caught it (Oh yeah, you're right, I want it)
Bad, bad boy, shiny toy with a price
You know that I bought it (Oh yeah, you're right, I want it)",[Verse],"Write the [Verse] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Sun bleeds gold into the hazy air,
Beach towels whisper secrets, secrets shared.
But beneath the laughter, shadows linger there,
In cruel summer whispers, secrets she dares not share.",863
Taylor Swift,Cruel Summer,[Pre-Chorus],"Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Sun bleeds into gold, a hazy crown,
Heat hangs thick like secrets whispered down.
But in this cruel summer, shadows linger long,
Longing for whispers that won't linger strong.",864
Taylor Swift,Cruel Summer,[Chorus],"And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you",[Chorus],"Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","(Chorus)
Cruel summer whispers lies,
Sun a venom in gentle sighs.
Days grow long, a hazy glow,
Shadows stretching, secrets show.",865
Taylor Swift,Cruel Summer,[Verse 2],"Hang your head low in the glow of the vending machine
I'm not dying (Oh yeah, you're right, I want it)
We say that we'll just screw it up in these trying times
We're not trying (Oh yeah, you're right, I want it)
See Taylor Swift LiveGet tickets as low as $409You might also like",[Verse],"Write the [Verse] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","The sun hangs heavy, a tyrant in the sky,
Turning laughter into sighs, a tear in every eye.
Memories unravel like paper in the humid breeze,
Cruel summer whispers secrets, taunting with ease.",866
Taylor Swift,Cruel Summer,[Pre-Chorus],"So cut the headlights, summer's a knife
I'm always waiting for you just to cut to the bone
Devils roll the dice, angels roll their eyes
And if I bleed, you'll be the last to know, oh",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Sun bleeds into amber, painting shadows long and low
Beach chairs whisper secrets, secrets the ocean won't bestow
But in this cruel summer heat, love feels like a fading spray
Memories like whispers, carried far away.",867
Taylor Swift,Cruel Summer,[Chorus],"It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you",[Chorus],"Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Sun bleeds gold into the sky,
Heat hangs thick, a drowsy sigh.
Cruel summer whispers lies,
Secrets shared beneath painted skies.",868
Taylor Swift,Cruel Summer,[Bridge],"I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
He looks up, grinnin' like a devil",[Bridge],"Write the [Bridge] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","The sun hangs heavy, a gilded trap,
Golden rays on vacant faces, shadows cast.
Memories echo in the cicada's hum,
A cruel summer whispers, ""This joy won't come again.""",869
Taylor Swift,Cruel Summer,[Chorus],"It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you",[Chorus],"Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","The sun hangs heavy, a gilded cage,
Golden light on memories I erase.
Cruel summer whispers in the breeze,
""Your love is fading, like whispers in the trees.""",870
Taylor Swift,Cruel Summer,[Outro],"I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
(Yeah, yeah, yeah, yeah)",[Outro],"Write the [Outro] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","Write the [Outro] of a song titled ""Cruel Summer"" in the style of ""Taylor Swift"". Generate only 4 sentences.","The sun bleeds gold, a setting tear,
Shadows stretch, a whispered fear.
But in the silence, I hear your voice,
A cruel summer whispers its choice.",871
The Weeknd,Wicked Games,[Intro],"Woah, woah, ehh",[Intro],"Write the [Intro] of a song titled ""Wicked Games"" in the style of ""The Weeknd"". Generate only 4 sentences.","Write the [Intro] of a song titled ""Wicked Games"" in the style of ""The Weeknd"". Generate only 4 sentences.","Synths bleed into the night, shadows stretching long and low.
Echoing whispers, secrets shared in hushed tones we know.
Shadows shift, intentions blur, darkness paints its coat.
In this game of whispers, victory's coated in smoke.",872
The Weeknd,Wicked Games,[Verse 1],"I left my girl back home
I don't love her no more
And she'll never fucking know that
These fucking eyes that I'm staring at
Let me see that ass
Look at all this cash
And I emptied out my cards too
Now I'm fucking leaning on that",[Verse],"Write the [Verse] of a song titled ""Wicked Games"" in the style of ""The Weeknd"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Wicked Games"" in the style of ""The Weeknd"". Generate only 4 sentences.","Neon glow paints the midnight scene,
Shadows whisper secrets, unseen.
Playing with shadows, a wicked game,
Love and lust in this toxic frame.",873
